Plant Name,Latitude,Longitude,Capacity Factor,Nameplate Capacity,State,Balancing Authority Name
Stephens Ranch Wind Energy LLC,32.926389,-101.647778,0.40356,376,TX,"Electric Reliability Council of Texas, Inc."
Sterling I Wind Farm,33.3596,-103.25058,0.513,29.9,NM,Southwest Power Pool
Stetson Wind I,45.4822,-67.9944,0.23284,57,ME,ISO New England Inc.
Stetson Wind II,45.61498,-67.971,0.23756,25.5,ME,ISO New England Inc.
"Stillwater Wind, LLC",45.86584,-109.476647,0.10002,80,MT,NorthWestern Energy (NWMT)
"Stoneray Power Partners, LLC",44.104377,-96.126733,,100,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Stoney Corners Wind Farm,44.19,-85.2983,0.25803,60,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Stony Creek Wind Farm LLC,40.0311,-78.8153,0.33461,52.5,PA,"PJM Interconnection, LLC"
Stony Creek Wind Farm NY,42.767614,-78.415843,0.34971,94.4,NY,New York Independent System Operator
Storm Lake 1,42.6878,-95.405,0.19335,113.9,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Storm Lake II,42.8417,-95.405,0.1911,80.2,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Story City Wind Project,42.208056,-93.599444,0.38752,1.5,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Strauss Wind Farm,34.579835,-120.56428,,98.8,CA,California Independent System Operator
Streator Cayuga Ridge South,40.9969,-88.49,0.27917,300,IL,"PJM Interconnection, LLC"
Sugar Creek Wind One LLC,40.074167,-89.291944,,175,IL,"Midcontinent Independent Transmission System Operator, Inc.."
Summit Lake Wind Energy Project,46.748678,-88.174453,,120,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Summit Ridge I Wind Farm,45.451667,-120.941667,,192,OR,Bonneville Power Administration
Sun River LLC,44.4289,-96.4358,0.25883,1.9,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Sunflower Wind Project,46.837569,-102.07455,0.46669,104,ND,Western Area Power Administration - Rocky Mountain Region
Sunray Wind I,35.9454,-101.9005,0.38892,49.5,TX,Southwest Power Pool
Sunset Breeze LLC,43.5811,-95.78,0.25395,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Suzlon Project VIII LLC,35.75,-102.28,0.12871,8.9,TX,Southwest Power Pool
Swanmill Windfarm I,33.942,-116.661,0.0938,18.7,CA,California Independent System Operator
Swauk Wind LLC,47.139167,-120.753056,0.31079,4.3,WA,Puget Sound Energy
Sweetwater Wind 1 LLC,32.3606,-100.3389,0.43146,37.5,TX,"Electric Reliability Council of Texas, Inc."
Sweetwater Wind 2 LLC,32.3472,-100.3703,0.42308,98.8,TX,"Electric Reliability Council of Texas, Inc."
Sweetwater Wind 3 LLC,32.290833,-100.4219,0.36485,135,TX,"Electric Reliability Council of Texas, Inc."
Sweetwater Wind 4 LLC,32.3122,-100.5303,0.32912,241,TX,"Electric Reliability Council of Texas, Inc."
Sweetwater Wind 5,32.236944,-100.4833,0.30568,80.5,TX,"Electric Reliability Council of Texas, Inc."
Taconite Ridge 1 Wind Energy Center,47.5747,-92.5917,0.23202,25,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Tahoka Wind,33.150904,-101.679188,0.01727,300,TX,"Electric Reliability Council of Texas, Inc."
Taloga Wind LLC,35.855556,-98.968333,0.35438,130,OK,Southwest Power Pool
Tatanka Ridge,44.592,-96.576,,98,SD,"Midcontinent Independent Transmission System Operator, Inc.."
Tatanka Wind Power LLC,45.959325,-98.946325,0.39397,180,ND,"Midcontinent Independent Transmission System Operator, Inc.."
Taylor Farms,36.505,-121.451667,0.44178,1,CA,California Independent System Operator
TB Flats,42.177245,-106.234141,,503.2,WY,PacifiCorp - East
Tehachapi Wind Resource I,35.060556,-118.389722,0.17598,9.3,CA,California Independent System Operator
Tehachapi Wind Resource II,35.1061,-118.3114,0.1478,37.4,CA,California Independent System Operator
Teichert Materials-Teichert Vernalis,37.6167,-121.3564,0.21918,1,CA,California Independent System Operator
Terra-Gen 251 Wind LLC,35.0853,-118.3547,0.12645,18.4,CA,California Independent System Operator
Terra-Gen VG Wind LLC,35.1161,-118.3789,0.17145,7.4,CA,California Independent System Operator
Terrapin Hills Wind Farm,39.688736,-79.33756,,50,MD,"PJM Interconnection, LLC"
Texas Gulf Wind 2,27.001111,-97.599444,,187.2,TX,"Electric Reliability Council of Texas, Inc."
Texico Wind Ranch LP,34.36,-103.0667,0.16775,1.9,NM,Southwest Power Pool
"Tex-Mex Renewable Energy Project, LLC",34.236066,-103.038691,,80,TX,"Electric Reliability Council of Texas, Inc."
TG Windfarm LLC,43.9897,-96.2236,0.26729,2,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Thousand Springs Wind Park,42.870278,-114.967778,0.30931,12,ID,Idaho Power Company
Threemile Canyon,45.6758,-119.9375,0.25995,9.9,OR,PacifiCorp - West
Thunder Ranch Wind Project,36.550834,-97.058944,0.44227,297.8,OK,Southwest Power Pool
"Thunder Spirit Wind, LLC",46.075,-102.563333,0.29928,155.5,ND,"Midcontinent Independent Transmission System Operator, Inc.."
Tisch Mills Wind,44.240851,-87.573281,,150,WI,"Midcontinent Independent Transmission System Operator, Inc.."
Tofteland Windfarm LLC,43.980278,-96.223333,0.24304,2,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Tooele Army Depot,40.50303,-112.37059,0.12272,3.2,UT,PacifiCorp - East
Top of Iowa Windfarm,43.3833,-93.4167,0.16674,80,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Top of Iowa Windfarm III,43.3597,-93.3208,0.27761,29.7,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Top of the World Windpower Project,42.9258,-105.7872,0.30949,200,WY,PacifiCorp - East
"Torrecillas Wind Energy, LLC",27.614411,-98.7945,,300,TX,"Electric Reliability Council of Texas, Inc."
Town of Otis Wind Energy Project,42.225765,-73.025764,0.00023,1.5,MA,ISO New England Inc.
TPC Windfarms LLC,35.05,-118.2572,0.25631,28.7,CA,California Independent System Operator
TPW Petersburg,41.864583,-97.961194,0.44038,40.5,NE,Southwest Power Pool
Traer Wind Project,42.161389,-92.4425,0.45373,1.5,IA,"Midcontinent Independent Transmission System Operator, Inc.."
TransAlta Wyoming Wind,41.2874,-110.5556,0.27759,144,WY,PacifiCorp - East
Trent Wind Farm LP,32.4301,-100.235652,0.27512,152,TX,"Electric Reliability Council of Texas, Inc."
Tres Vaqueros Wind Farms LLC,37.771944,-121.74,,28.3,CA,California Independent System Operator
Trimont Area Wind Farm,43.7938,-94.8499,0.32557,100.5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Trinity Hills,33.383611,-98.711944,0.26528,225,TX,"Electric Reliability Council of Texas, Inc."
Trishe Wind Colorado,40.627222,-102.626389,,30,CO,Western Area Power Administration - Rocky Mountain Region
Trishe Wind Minnesota,45.153889,-94.881111,,340,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Tsar Nicholas LLC,44.42,-96.4347,0.24081,1.9,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Tuana Gulch Wind Park,42.836854,-114.969342,0.32489,10.5,ID,Idaho Power Company
Tuana Springs,42.8925,-115.0164,0.22527,16.8,ID,Idaho Power Company
Tucannon River Wind Farm,46.421111,-118.026944,0.361,266.8,WA,Portland General Electric Company
Tule Wind LLC,32.663889,-116.289722,0.24985,143,CA,California Independent System Operator
Tuolumne Wind Project,45.8797,-120.8072,0.32346,136.3,WA,Bonneville Power Administration
Turkey Track Wind Energy LLC,32.1981,-100.2686,0.33335,169.5,TX,"Electric Reliability Council of Texas, Inc."
Turtle Creek Wind Farm LLC,43.429604,-92.839506,0.01041,200.1,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Tuscola Bay Wind,43.525278,-83.65,0.32896,120,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Tuscola Wind II LLC,43.526944,-83.566944,0.33713,100.3,MI,"Midcontinent Independent Transmission System Operator, Inc.."
Twin Buttes II Wind,37.773,-102.546,0.4428,75,CO,Western Area Power Administration - Rocky Mountain Region
Twin Buttes Wind Project,37.6735,-102.8622,0.39156,75,CO,Public Service Company of Colorado
Twin Lake Hills LLC,44.2258,-96.2789,0.28635,1.9,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Twin Ridges Wind Farm,39.760556,-78.874722,0.35716,139.4,PA,"PJM Interconnection, LLC"
Two Dot Wind Farm,46.449444,-110.087222,0.16916,9.7,MT,NorthWestern Energy (NWMT)
Two Ponds Windfarm,43.033781,-115.482592,0.29404,23,ID,Idaho Power Company
TX Hereford Wind,34.748056,-102.174444,0.44771,200,TX,"Electric Reliability Council of Texas, Inc."
TX Jumbo Road Wind,34.72,-102.253333,0.39166,299.7,TX,"Electric Reliability Council of Texas, Inc."
"Tyler Bluff Wind Project, LLC",33.703851,-97.372009,0.36005,125.6,TX,"Electric Reliability Council of Texas, Inc."
Uilk Wind LLC,43.9811,-96.4269,0.30629,4.5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
UL Advanced Wind Turbine Test Facility,34.966012,-101.78412,0.09357,3.5,TX,Southwest Power Pool
UMM Wind Turbine,45.5897,-95.877033,0.3283,1.7,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Union City Wind Turbine,40.1908,-84.8172,0,1,IN,"PJM Interconnection, LLC"
University of Delaware Wind Turbine,38.782931,-75.164903,0.2972,2,DE,"PJM Interconnection, LLC"
Upland Prairie,43.207406,-95.349397,,299.3,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Upstream Wind Energy LLC,42.184336,-97.964978,0.04944,202.5,NE,Southwest Power Pool
"Valentine Wind, LLC",42.859103,-100.592439,0.37533,1.9,NE,Southwest Power Pool
Valfilm Wind Project,41.084329,-83.644131,0.07584,3,OH,"PJM Interconnection, LLC"
Valley View Transmission LLC,43.902753,-96.021744,0.31328,10,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Vansycle,45.936157,-118.65999,0.30844,25,OR,Bonneville Power Administration
Vansycle II Wind Energy Center,45.899167,-118.591389,0.32329,98.9,OR,PacifiCorp - West
Vantage Wind Energy LLC,46.9547,-120.1819,0.3206,90,WA,Puget Sound Energy
Vasco Winds,37.790833,-121.718055,0.35229,78.2,CA,California Independent System Operator
Velva Windfarm LLC,48.083625,-100.9215,0.2492,11.9,ND,"Midcontinent Independent Transmission System Operator, Inc.."
Venus Wind 3 LLC,41.741944,-92.672222,0.33071,3,IA,"Midcontinent Independent Transmission System Operator, Inc.."
"Vestas Towers America, Inc.",38.1728,-104.62,0.07425,4.8,CO,Western Area Power Administration - Rocky Mountain Region
Vici Wind Farm,36.0875,-99.134167,,180,OK,Southwest Power Pool
Victory Garden (Tehachapi),35.0686,-118.3833,0.13492,18.8,CA,California Independent System Operator
Victory Garden Phase IV LLC,35.076,-118.3664,0.15058,22,CA,California Independent System Operator
Victory Wind Farm,42.1169,-95.1292,0.42023,99,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Vienna Wind Farm,42.159444,-92.776111,0.33514,150.2,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Viking Wind Partners,43.983462,-96.011809,0.31416,12,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Voyager Wind I,35.046061,-118.28273,,131.1,CA,California Independent System Operator
Voyager Wind II,35.073377,-118.268616,0.01141,128.7,CA,California Independent System Operator
Voyager Wind III,35.060768,-118.264734,0.0029,43.2,CA,California Independent System Operator
Voyager Wind IV,35.077872,-118.2497,0.00831,21.6,CA,California Independent System Operator
Wagner Wind LLC,33.908889,-116.555556,0.26092,6,CA,California Independent System Operator
Wagon Trail LLC,45.6531,-119.4625,0.2738,3.3,OR,PacifiCorp - West
Wake Wind Energy Center,33.825,-101.099722,0.3003,443.1,TX,"Electric Reliability Council of Texas, Inc."
Wallys Wind Farm LLC,44.2851,-96.43325,0.18335,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Walnut Ridge Wind Farm,41.496667,-89.580278,0.03097,212,IL,"PJM Interconnection, LLC"
Walnut Wind Farm,41.4517,-95.2383,0.32196,153,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Wapsipinicon Wind Project,43.8006,-92.6822,0.3091,100.5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Ward Butte Windfarm LLC,45.6967,-119.4097,0.31528,6.6,OR,PacifiCorp - West
Washburn Wind Farm,42.356203,-92.387794,,70,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Water Valley Wind Energy,31.611223,-100.813328,,150,TX,"Electric Reliability Council of Texas, Inc."
Waverly Community Wind Project,42.7317,-92.4711,0.25706,2.7,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Waverly Wind Farm LLC,38.256944,-95.814166,0.44937,199,KS,Southwest Power Pool
Waymart Wind,41.5533,-75.4542,0.24365,64.5,PA,"PJM Interconnection, LLC"
WCROC Wind Farm,45.589722,-95.876944,0.28881,1.7,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Weatherford Wind Energy Center,35.5094,-98.7346,0.43197,147,OK,Southwest Power Pool
WED Coventry 1,41.675833,-71.7075,0.20297,1.5,RI,ISO New England Inc.
WED Coventry 2,41.6725,-71.705833,0.18962,4.5,RI,ISO New England Inc.
WED Coventry 3,41.695556,-71.720833,0.23562,1.5,RI,ISO New England Inc.
WED Coventry 4,41.686389,-71.728333,0.19718,1.5,RI,ISO New England Inc.
WED Coventry 5,41.659722,-71.699722,0.22641,1.5,RI,ISO New England Inc.
WED Coventry 6,41.669722,-71.708333,0.20713,4.5,RI,ISO New England Inc.
"WED Green Hill, LLC",41.79785,-71.529736,0,3,RI,ISO New England Inc.
WED NK Green,41.581667,-71.486667,0.16956,1.5,RI,ISO New England Inc.
"WED Plainfield II, LLC",41.794583,-71.539967,,3,RI,ISO New England Inc.
"WED Plainfield III, LLC",41.793519,-71.530622,,3,RI,ISO New England Inc.
"WED Plainfield, LLC",41.796078,-71.535825,,3,RI,ISO New England Inc.
"WED Portsmouth One, LLC",41.612027,-71.249262,0.35175,1.5,RI,ISO New England Inc.
"WED Shun I, LLC",41.798456,-71.540656,0,3,RI,ISO New England Inc.
"WED Shun II, LLC",41.800111,-71.536189,0,3,RI,ISO New England Inc.
"WED Shun III, LLC",41.799078,-71.549331,0,3,RI,ISO New England Inc.
Welcome Wind Turbine,43.6825,-94.5892,0.34073,2.1,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Wellsburg Wind Project,42.390833,-92.966667,0.34954,140.8,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Wessington Springs,44.0025,-98.590833,0.40344,51,SD,Southwest Power Pool
West Fork Wind,39.730179,-85.267717,,150,IN,"PJM Interconnection, LLC"
West Liberty Wind Farm,41.624,-91.261,,5,IA,"Midcontinent Independent Transmission System Operator, Inc.."
West Raymond Wind Farm LLC,26.376651,-97.993045,,239.8,TX,"Electric Reliability Council of Texas, Inc."
West Texas Wind Energy LLC,31.1392,-102.2253,0.17961,75,TX,"Electric Reliability Council of Texas, Inc."
Westar Wind,39.298333,-96.573888,,1.4,KS,Southwest Power Pool
Western Plains Wind Farm,37.854801,-99.67981,0.44789,280.6,KS,Southwest Power Pool
Westridge Windfarm LLC,43.988611,-96.215556,0.13967,2,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Westwind Trust,33.9683,-116.5347,,31.6,CA,California Independent System Operator
Wethersfield Wind Farm,42.678819,-78.243792,0.07825,6.6,NY,New York Independent System Operator
Wheat Field Wind Power Project,45.675804,-120.31832,0.25304,97,OR,Bonneville Power Administration
Whirlpool Corp-Greenville Wind Farm,40.131293,-84.609857,0.06466,4.5,OH,"PJM Interconnection, LLC"
Whirlpool Corporation - Marion Wind Farm,40.591154,-83.178491,0.23313,4.5,OH,"PJM Interconnection, LLC"
Whirlpool Corporation - Ottawa Wind Farm,41.002764,-84.033742,0.25647,1.5,OH,"PJM Interconnection, LLC"
Whirlwind Energy Center,34.105,-101.0986,0.2518,59.8,TX,"Electric Reliability Council of Texas, Inc."
Whispering Willow North,42.774955,-93.418067,,199.9,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Whispering Willow Wind Farm - East,42.630513,-93.206389,0.33323,199.7,IA,"Midcontinent Independent Transmission System Operator, Inc.."
"White Cloud Wind Project, LLC",40.44,-95.38,,236.5,MO,"Associated Electric Cooperative, Inc."
White Creek Wind Farm,45.815467,-120.341883,0.30443,204,WA,Bonneville Power Administration
White Oak Energy LLC,40.590833,-89.046666,0.31718,150,IL,"Midcontinent Independent Transmission System Operator, Inc.."
Whitetail,27.488056,-99.005278,0.31625,92,TX,"Electric Reliability Council of Texas, Inc."
Whitewater Hill Wind Partners,33.925,-116.617778,0.29599,61.5,CA,California Independent System Operator
Whitney Hill Wind Power LLC,39.952927,-89.310249,,65,IL,"PJM Interconnection, LLC"
Wild Horse,47.036269,-120.206494,0.26718,273.1,WA,Puget Sound Energy
Wildcat Creek Wind Farm LLC,33.550555,-97.329444,,180.1,TX,"Electric Reliability Council of Texas, Inc."
Wildcat Ranch Wind Project,33.5296,-102.9619,0.0506,150,TX,Southwest Power Pool
Wildcat Wind,32.952778,-103.285278,0.38099,27.3,NM,Southwest Power Pool
"Wildcat Wind Farm I, LLC",40.349444,-85.843056,0.35626,200,IN,"PJM Interconnection, LLC"
Wildcat Wind Farm II LLC`,40.484444,-85.856111,,210,IN,"PJM Interconnection, LLC"
Wildhorse Mountain Wind Facility,34.591031,-95.191808,,100,OK,Southwest Power Pool
Wildorado Wind LLC,35.291944,-102.303056,0.4653,161,TX,Southwest Power Pool
Willow Creek Energy Center,45.6533,-119.9914,0.27099,72,OR,Bonneville Power Administration
Willow Creek Wind Power LLC,44.825883,-103.207412,,105,SD,Southwest Power Pool
Willow Spring Windfarm (Burnt River),44.381944,-117.273056,0.36451,10,OR,Idaho Power Company
Willow Springs Wind Farm,33.345366,-99.624257,0.44471,250,TX,"Electric Reliability Council of Texas, Inc."
Wilton Wind II LLC,47.1333,-100.7011,0.40821,49.5,ND,"Midcontinent Independent Transmission System Operator, Inc.."
Wind Colebrook South,41.961067,-73.140779,0.28071,5,CT,ISO New England Inc.
Wind GEM,41.469985,-94.339357,0.35004,1.9,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Wind Park Bear Creek,41.235278,-75.753056,0.3269,24,PA,"PJM Interconnection, LLC"
Wind Turbine,44.6694,-87.6333,0.15986,11,WI,"Midcontinent Independent Transmission System Operator, Inc.."
Windcurrent Farms LLC,44.0236,-96.0789,0.11718,2,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Windland,35.0522,-118.3581,0.24317,15.3,CA,California Independent System Operator
Windom Wind Project,43.9578,-95.1306,0.27609,15.6,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Windpark Unlimited 1,33.9447,-116.6222,0.16843,9.4,CA,California Independent System Operator
Windpark Unlimited 2,33.931,-116.6302,0.20684,16.1,CA,California Independent System Operator
Windstar 1,35.054167,-118.354722,0.27617,120,CA,California Independent System Operator
Windthorst-2,33.495278,-98.5,0.38389,67.6,TX,"Electric Reliability Council of Texas, Inc."
Windwalkers LLC,43.384722,-93.221389,0.32413,1.6,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Windy Dog I LLC,44.2851,-96.4257,0.16509,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Windy Flats Wind Project,45.7269,-120.8339,0.29364,262.2,WA,Bonneville Power Administration
Winnebago Wind Power Project,43.315,-93.77,0.31231,20,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Winona County Wind LLC,44.1125,-91.924722,0,1.5,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Wintec Energy Ltd,33.9131,-116.5631,0.00693,5.9,CA,California Independent System Operator
Winters Spawn LLC,44.2081,-96.1989,0.30978,1.9,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Wiota,41.391944,-94.876389,0.38848,1.6,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Wolf Ridge Wind,33.733006,-97.428406,0.32557,112.5,TX,"Electric Reliability Council of Texas, Inc."
Wolf Wind Enterprises LLC,43.581111,-95.775833,0.25395,1.3,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Wolverine,41.3931,-94.4447,0.36826,1.5,IA,"Midcontinent Independent Transmission System Operator, Inc.."
Wolverine Creek,43.4195,-111.8294,0.30328,64.5,ID,PacifiCorp - East
Woodstock Windfarm,43.985833,-96.078611,0.07664,10.2,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Woodward Mountain I,30.9514,-102.414067,0.19894,82,TX,"Electric Reliability Council of Texas, Inc."
Woodward Mountain II,30.9514,-102.414067,0.15971,78,TX,"Electric Reliability Council of Texas, Inc."
Worthington,43.63349,-95.609234,0.07765,19.6,MN,"Midcontinent Independent Transmission System Operator, Inc.."
Yahoo Creek,42.770833,-114.988611,0.34398,21,ID,Idaho Power Company
ZCO,35.0772,-118.3811,0.13392,1.6,CA,California Independent System Operator
Zephyr Wind,41.096111,-83.641381,0.27544,4.5,OH,"PJM Interconnection, LLC"
Zephyr Wind Project - 2.0,41.093078,-83.637778,,4.5,OH,"PJM Interconnection, LLC"
Zotos International WPGF,42.886944,-76.968333,0.0883,3.4,NY,New York Independent System Operator
